customer_sk	recency_days	frequency_orders	monetary_value	r_score	f_score	m_score	rfm_score	rfm_segment	dwh_create_date
854	2913	1	101.72	2	1	3	213	REGULAR	2026-05-13 20:55:29.630
11484	2939	1	101.72	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
45510	2829	1	101.73	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
49979	3107	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
25646	3104	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
20953	3103	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
84133	3104	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
15683	3102	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
73218	3098	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
27950	3120	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
89526	3113	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
25339	3094	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
5239	3092	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
57433	3091	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
64697	3091	1	101.73	4	3	3	433	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
25132	3092	1	101.73	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
34161	3084	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
228	3089	1	101.73	4	3	3	433	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
63223	3090	1	101.73	4	3	3	433	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
82017	2998	1	101.73	3	2	3	323	REGULAR	2026-05-13 20:55:29.630
40783	2997	1	101.73	3	2	3	323	REGULAR	2026-05-13 20:55:29.630
21419	3020	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
18114	3082	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
51700	3083	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
61998	3083	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
54421	3082	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
58112	3082	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
64456	3080	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
25108	3080	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
3398	3058	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
57495	3062	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
71344	3071	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
49113	3040	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
5504	3035	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
64119	3055	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
57956	3049	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
7808	3049	1	101.73	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
29419	3288	1	101.73	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
18943	3265	1	101.74	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
18697	3049	1	101.74	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
65052	3026	1	101.74	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
63812	3090	1	101.74	4	3	3	433	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
44480	3094	1	101.74	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
75843	3140	1	101.74	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
44659	3176	1	101.74	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
48177	2991	1	101.74	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
61940	2990	1	101.74	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
69034	2990	1	101.74	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
15396	2977	1	101.74	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
89791	2968	1	101.74	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
75708	2955	1	101.74	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
53319	2954	1	101.74	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
40654	3158	1	101.75	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
93811	3100	1	101.75	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
69548	3024	1	101.75	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
29412	3277	1	101.75	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
63264	3163	1	101.76	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
14651	3070	1	101.77	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
10488	2834	1	101.77	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
72288	3234	1	101.77	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
1155	3335	1	101.78	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
82663	2822	1	101.78	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
63877	2921	1	101.78	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
85792	2924	1	101.78	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
30284	3077	1	101.78	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
60461	3057	1	101.78	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
8927	3177	1	101.78	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
1812	2842	1	101.79	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
57114	3053	1	101.80	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
66107	3116	1	101.81	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
87255	3063	1	101.82	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
7403	2820	1	101.82	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
59799	3304	1	101.82	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
66683	3203	1	101.82	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
18048	2995	1	101.83	3	2	3	323	REGULAR	2026-05-13 20:55:29.630
15543	3163	1	101.83	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
31250	3166	1	101.84	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
31105	3096	1	101.84	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
17568	3083	1	101.84	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
39531	3002	1	101.84	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
14723	3005	1	101.84	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
49748	3015	1	101.84	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
21054	3076	1	101.84	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
32725	3045	1	101.84	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
56667	3047	1	101.84	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
28275	2840	1	101.85	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
56267	2853	1	101.86	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
18756	2881	1	101.86	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
15353	2880	1	101.86	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
22600	3076	1	101.86	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
6284	3011	1	101.86	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
55163	3141	1	101.87	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
62766	2843	1	101.88	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
13233	2987	1	101.88	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
14575	3360	1	101.89	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
65431	3336	1	101.90	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
20429	3327	1	101.90	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
84873	3098	1	101.90	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
5959	3024	1	101.90	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
53788	3020	1	101.90	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
41713	3038	1	101.90	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
6052	3359	1	101.92	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
20180	3358	1	101.92	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
63615	3374	1	101.92	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
60220	3325	1	101.92	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
31717	3259	1	101.92	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
61720	3397	1	101.92	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
4399	3211	1	101.93	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
91982	3216	1	101.93	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
74719	3295	1	101.93	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
22508	3360	1	101.93	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
58917	3025	1	101.93	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
78632	3030	1	101.93	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
9221	2998	1	101.93	3	2	3	323	REGULAR	2026-05-13 20:55:29.630
85859	3119	1	101.93	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
75594	3161	1	101.93	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
15268	3177	1	101.93	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
23452	2856	1	101.93	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
15975	3130	1	101.94	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
58624	3026	1	101.95	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
17356	2969	1	101.95	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
33626	3016	1	101.96	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
76342	3048	1	101.96	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
38073	3124	1	101.96	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
51373	3085	1	101.96	4	3	3	433	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
89485	3278	1	101.96	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
64558	3355	1	101.99	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
58119	3227	1	102.00	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
90855	3234	1	102.00	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
39360	3039	1	102.00	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
15867	2998	1	102.00	3	2	3	323	REGULAR	2026-05-13 20:55:29.630
58286	2998	1	102.00	3	2	3	323	REGULAR	2026-05-13 20:55:29.630
72819	2963	1	102.00	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
40923	2923	1	102.01	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
70104	2930	1	102.01	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
85082	2932	1	102.01	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
36152	3306	1	102.01	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
13612	3295	1	102.02	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
44242	3050	1	102.02	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
78589	3056	1	102.03	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
15667	3041	1	102.03	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
62041	3005	1	102.03	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
92415	3004	1	102.03	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
7728	3017	1	102.03	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
7870	3153	1	102.03	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
56346	3184	1	102.03	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
91317	3195	1	102.03	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
15170	2992	1	102.03	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
27735	2992	1	102.03	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
35596	3291	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
51926	3292	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
80060	3291	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
6149	3292	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
58830	3288	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
12059	3285	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
63638	3287	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
33904	3289	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
47146	3289	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
76323	3279	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
49848	3281	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
40458	3283	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
27749	3283	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
16295	3283	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
9868	3284	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
49423	3284	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
16944	3233	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
74564	3232	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
8366	3232	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
37928	3239	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
88694	3238	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
40541	3238	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
66433	3236	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
86907	3236	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
77074	3236	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
73217	3237	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
34306	3240	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
74784	3240	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
67605	3241	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
13490	3244	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
14827	3245	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
91009	3245	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
77378	3243	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
37504	3247	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
85316	3247	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
75284	3246	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
17564	3264	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
34452	3264	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
48875	3265	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
82286	3268	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
93504	3271	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
46907	3271	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
11548	3272	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
31033	3273	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
67230	3276	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
13393	3276	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
14648	3276	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
40491	3271	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
36509	3227	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
20709	3228	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
33409	3227	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
23899	3227	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
64419	3222	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
1213	3230	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
58348	3230	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
7890	3231	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
79731	3224	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
15516	3225	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
56476	3223	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
90016	3223	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
64975	3223	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
23072	3225	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
22599	3225	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
19102	3225	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
61763	3226	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
10881	3216	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
11894	3216	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
76756	3221	1	102.03	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
2795	3219	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
23210	3219	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
5331	3211	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
26355	3210	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
33605	3210	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
42936	3209	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
70542	3206	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
60390	3204	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
19890	3206	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
47978	3205	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
1945	3202	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
56568	3200	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
60756	3200	1	102.03	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
42693	3197	1	102.03	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
7661	3089	1	102.04	4	3	3	433	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
91205	3132	1	102.05	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
69308	2963	1	102.05	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
33693	2913	1	102.05	2	1	3	213	REGULAR	2026-05-13 20:55:29.630
62825	3292	1	102.05	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
72743	3278	1	102.06	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
34968	2942	1	102.06	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
17828	3160	1	102.06	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
85511	3022	1	102.06	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
11564	3162	1	102.07	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
33083	2952	1	102.07	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
53781	2960	1	102.07	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
41521	2960	1	102.07	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
90528	2849	1	102.08	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
47597	2848	1	102.08	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
51876	3374	1	102.08	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
78254	2956	1	102.09	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
52116	2970	1	102.09	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
50523	2949	1	102.09	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
7712	2995	1	102.09	3	2	3	323	REGULAR	2026-05-13 20:55:29.630
35775	3041	1	102.10	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
92108	2981	1	102.10	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
66276	3201	1	102.10	5	4	3	543	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
85852	3240	2	102.10	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
44059	2827	1	102.11	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
52854	3100	1	102.11	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
91756	3171	1	102.12	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
28684	3016	1	102.12	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
762	3199	1	102.12	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
79849	3256	1	102.12	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
40510	3244	1	102.12	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
38985	3255	1	102.12	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
17511	3339	1	102.12	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
87667	2928	2	102.13	2	5	3	253	AT_RISK	2026-05-13 20:55:29.630
29910	3003	1	102.13	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
51253	3042	1	102.13	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
46349	3125	1	102.13	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
91459	3095	1	102.13	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
51907	2896	1	102.13	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
90985	2976	1	102.13	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
23012	2983	1	102.13	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
54894	2984	1	102.13	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
25261	2965	1	102.13	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
79075	2929	1	102.13	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
47048	2931	1	102.13	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
48937	2932	1	102.13	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
43197	2939	1	102.13	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
50598	2937	1	102.13	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
93044	2928	1	102.13	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
9064	2928	1	102.13	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
89301	2894	1	102.14	1	1	3	113	REGULAR	2026-05-13 20:55:29.630
93450	3049	1	102.14	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
74173	3077	1	102.14	3	3	3	333	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
60470	3398	1	102.15	5	5	3	553	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
25583	2942	2	102.16	2	5	3	253	AT_RISK	2026-05-13 20:55:29.630
39336	3186	1	102.16	4	4	3	443	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
69634	2930	1	102.16	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
7105	2920	1	102.16	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
4418	2914	1	102.17	2	1	3	213	REGULAR	2026-05-13 20:55:29.630
1435	2935	1	102.17	2	2	3	223	REGULAR	2026-05-13 20:55:29.630
